Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,5,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,104,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,65,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,135,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,136,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,180,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,182,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,234,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,170,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,5,1,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,..,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,113,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,77,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,162,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,160,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,179,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,210,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,242,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,170,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,..,6,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,19,1,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,..,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,99,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,61,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,122,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,135,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,185,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,164,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,210,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,174,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,..,6,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,10,1,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,..,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,95,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,71,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,122,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,128,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,157,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,172,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,192,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,138,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,9,1,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,..,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,81,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,60,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,121,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,121,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,171,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,157,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,203,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,155,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,14,1,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,..,1,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,116,2,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,72,2,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,192,3,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,193,3,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,255,4,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,249,4,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,312,5,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,223,5,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,..,6,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,8,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,..,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,84,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,48,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,119,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,109,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,149,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,135,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,243,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,229,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,6,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,..,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,104,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,65,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,161,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,146,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,175,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,207,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,249,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,192,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,..,6,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,..,6,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,6,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,..,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,85,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,46,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,150,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,132,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,187,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,222,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,344,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,269,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,..,6,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,..,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,..,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,57,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,33,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,96,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,72,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,186,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,141,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,243,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,229,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,..,6,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,11,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,..,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,84,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,61,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,118,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,131,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,130,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,154,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,206,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,164,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,14,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,6,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,100,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,64,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,154,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,151,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,178,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,180,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,247,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,207,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,..,6,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,9,1,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,5,1,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,87,2,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,77,2,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,149,3,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,169,3,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,169,4,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,161,4,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,215,5,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,138,5,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,24,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,12,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,142,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,127,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,166,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,207,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,131,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,154,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,171,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,116,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,32,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,11,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,193,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,166,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,257,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,294,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,195,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,208,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,218,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,138,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,20,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,8,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,126,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,124,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,164,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,181,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,115,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,118,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,102,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,68,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,11,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,8,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,129,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,99,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,176,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,206,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,144,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,122,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,152,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,125,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,23,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,9,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,167,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,155,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,234,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,227,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,147,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,131,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,93,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,83,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,36,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,9,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,184,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,147,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,247,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,272,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,187,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,172,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,150,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,100,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,21,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,12,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,207,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,156,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,265,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,264,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,200,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,196,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,161,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,100,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,31,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,5,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,225,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,171,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,218,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,275,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,219,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,181,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,142,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,98,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,19,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,12,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,145,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,100,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,231,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,254,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,186,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,184,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,147,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,110,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,20,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,8,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,142,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,117,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,198,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,194,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,162,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,149,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,114,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,79,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,22,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,16,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,167,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,135,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,201,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,201,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,170,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,167,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,132,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,109,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,21,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,7,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,157,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,120,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,209,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,192,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,169,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,160,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,121,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,84,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,31,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,11,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,174,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,112,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,167,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,171,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,154,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,167,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,125,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,83,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,20,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,9,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,133,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,119,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,198,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,207,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,162,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,156,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,178,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,97,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,25,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,5,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,146,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,102,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,170,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,162,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,130,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,128,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,91,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,62,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,25,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,11,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,171,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,153,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,233,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,233,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,215,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,195,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,144,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,109,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,22,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,7,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,147,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,108,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,160,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,164,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,135,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,149,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,88,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,74,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,23,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,12,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,145,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,139,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,195,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,198,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,175,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,159,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,110,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,71,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,..,6,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,19,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,9,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,149,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,121,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,171,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,212,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,152,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,157,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,102,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,67,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,..,6,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,17,1,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,9,1,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,131,2,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,135,2,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,205,3,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,207,3,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,162,4,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,158,4,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,148,5,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,102,5,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,..,6,1
